experiment_id,timestamp,batch_size,homogeneity,iteration,test_accuracy,full_repair_accuracy,batch_repair_time,error_message
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:50:05,5,class_homogeneous_correct,12,0.5973,0.973,7.57993745803833,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:50:23,5,class_homogeneous_correct,13,0.5973,0.973,7.623196601867676,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:50:41,5,class_homogeneous_correct,14,0.5973,0.973,7.676185607910156,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:51:04,5,class_homogeneous_correct,15,0.5618,0.98,7.703601360321045,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:51:28,5,class_homogeneous_correct,16,0.5618,0.98,10.691412925720215,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:51:46,5,class_homogeneous_correct,17,0.5618,0.98,7.518725872039795,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:52:04,5,class_homogeneous_correct,18,0.5539,0.984,7.910162925720215,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:52:22,5,class_homogeneous_correct,19,0.5539,0.984,8.309351921081543,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:52:47,5,class_homogeneous_correct,20,0.5539,0.984,7.683953762054443,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:53:10,5,class_homogeneous_correct,21,0.5539,0.984,10.826741933822632,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:53:27,5,class_homogeneous_correct,22,0.5539,0.984,7.75335955619812,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:53:46,5,class_homogeneous_correct,23,0.5539,0.984,8.111080408096313,
stoch_bs5_class_homogeneous_correct_cls7,2025-06-05 22:54:04,5,class_homogeneous_correct,24,0.5539,0.984,8.017345666885376,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:54:46,5,class_homogeneous_correct,1,0.7212,0.794,7.6960768699646,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:55:03,5,class_homogeneous_correct,2,0.6683,0.894,6.0754265785217285,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:55:21,5,class_homogeneous_correct,3,0.669,0.905,6.01569390296936,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:55:40,5,class_homogeneous_correct,4,0.669,0.905,7.734565734863281,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:56:00,5,class_homogeneous_correct,5,0.669,0.905,7.782123327255249,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:56:28,5,class_homogeneous_correct,6,0.6513,0.908,7.842203378677368,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:56:51,5,class_homogeneous_correct,7,0.6513,0.908,11.01317310333252,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:57:11,5,class_homogeneous_correct,8,0.6016,0.935,7.509115934371948,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:57:31,5,class_homogeneous_correct,9,0.6016,0.935,7.841101408004761,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:57:51,5,class_homogeneous_correct,10,0.5984,0.937,7.96569037437439,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:58:19,5,class_homogeneous_correct,11,0.5984,0.937,7.691399335861206,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:58:40,5,class_homogeneous_correct,12,0.5001,0.964,10.429609060287476,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:58:59,5,class_homogeneous_correct,13,0.5001,0.964,7.555881500244141,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:59:19,5,class_homogeneous_correct,14,0.5001,0.964,7.754148960113525,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 22:59:39,5,class_homogeneous_correct,15,0.5001,0.964,8.032350540161133,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:00:08,5,class_homogeneous_correct,16,0.4855,0.968,11.640248537063599,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:00:27,5,class_homogeneous_correct,17,0.427,0.974,7.64408802986145,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:00:47,5,class_homogeneous_correct,18,0.427,0.974,7.623708486557007,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:01:06,5,class_homogeneous_correct,19,0.427,0.974,7.768734931945801,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:01:33,5,class_homogeneous_correct,20,0.427,0.974,7.4560019969940186,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:01:55,5,class_homogeneous_correct,21,0.4002,0.977,10.23136854171753,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:02:13,5,class_homogeneous_correct,22,0.4002,0.977,7.636533260345459,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:02:33,5,class_homogeneous_correct,23,0.4002,0.977,7.965121746063232,
stoch_bs5_class_homogeneous_correct_cls8,2025-06-05 23:02:52,5,class_homogeneous_correct,24,0.4002,0.977,7.792463779449463,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:03:35,5,class_homogeneous_correct,1,0.6573,0.828,10.810505390167236,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:03:54,5,class_homogeneous_correct,2,0.6573,0.828,7.404814958572388,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:04:14,5,class_homogeneous_correct,3,0.6458,0.85,7.760507822036743,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:04:34,5,class_homogeneous_correct,4,0.6403,0.882,8.115756034851074,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:05:03,5,class_homogeneous_correct,5,0.6291,0.914,7.933639764785767,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:05:23,5,class_homogeneous_correct,6,0.6179,0.931,8.067328453063965,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:05:42,5,class_homogeneous_correct,7,0.6179,0.931,7.717689037322998,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:06:01,5,class_homogeneous_correct,8,0.6179,0.931,8.488502740859985,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:06:26,5,class_homogeneous_correct,9,0.5987,0.955,8.585882663726807,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:06:52,5,class_homogeneous_correct,10,0.5912,0.962,11.533051490783691,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:07:09,5,class_homogeneous_correct,11,0.5706,0.97,7.662412643432617,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:07:27,5,class_homogeneous_correct,12,0.5439,0.975,7.91327428817749,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:07:46,5,class_homogeneous_correct,13,0.5439,0.975,8.007365226745605,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:08:13,5,class_homogeneous_correct,14,0.5439,0.975,7.73454475402832,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:08:37,5,class_homogeneous_correct,15,0.5353,0.977,11.079804420471191,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:08:55,5,class_homogeneous_correct,16,0.5353,0.977,7.87667441368103,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:09:12,5,class_homogeneous_correct,17,0.5353,0.977,7.8181538581848145,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:09:30,5,class_homogeneous_correct,18,0.5353,0.977,7.693646430969238,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:09:56,5,class_homogeneous_correct,19,0.5353,0.977,7.873990535736084,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:10:18,5,class_homogeneous_correct,20,0.5353,0.977,11.23321795463562,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:10:36,5,class_homogeneous_correct,21,0.5353,0.977,7.848406553268433,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:10:55,5,class_homogeneous_correct,22,0.5109,0.981,8.656195878982544,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:11:18,5,class_homogeneous_correct,23,0.5109,0.981,8.222842693328857,
stoch_bs5_class_homogeneous_correct_cls9,2025-06-05 23:11:45,5,class_homogeneous_correct,24,0.5109,0.981,11.248559713363647,
stoch_bs10_misclassified,2025-06-05 23:12:17,10,misclassified,1,0.5551,0.19197707736389685,7.386658430099487,
stoch_bs10_misclassified,2025-06-05 23:12:36,10,misclassified,2,0.4417,0.20164756446991405,7.520496845245361,
stoch_bs10_misclassified,2025-06-05 23:13:04,10,misclassified,3,0.4253,0.22779369627507162,8.679458379745483,
stoch_bs10_misclassified,2025-06-05 23:13:32,10,misclassified,4,0.3612,0.24713467048710602,12.014180898666382,
stoch_bs10_misclassified,2025-06-05 23:13:52,10,misclassified,5,0.4076,0.2453438395415473,8.911551237106323,
stoch_bs10_misclassified,2025-06-05 23:14:12,10,misclassified,6,0.354,0.24498567335243554,8.47429633140564,
stoch_bs10_misclassified,2025-06-05 23:14:35,10,misclassified,7,0.267,0.22027220630372493,7.7717084884643555,
stoch_bs10_misclassified,2025-06-05 23:15:07,10,misclassified,8,0.2193,0.20057306590257878,13.584120035171509,
stoch_bs10_misclassified,2025-06-05 23:15:27,10,misclassified,9,0.2879,0.22815186246418337,8.290267944335938,
stoch_bs10_misclassified,2025-06-05 23:15:46,10,misclassified,10,0.2528,0.25322349570200575,7.352500677108765,
stoch_bs10_misclassified,2025-06-05 23:16:07,10,misclassified,11,0.3265,0.22815186246418337,8.036502361297607,
stoch_bs10_misclassified,2025-06-05 23:16:37,10,misclassified,12,0.341,0.2711318051575931,7.857779026031494,
stoch_bs10_misclassified,2025-06-05 23:17:01,10,misclassified,13,0.3254,0.24426934097421205,10.040582656860352,
stoch_bs10_misclassified,2025-06-05 23:17:22,10,misclassified,14,0.1965,0.23065902578796563,8.210950374603271,
stoch_bs10_misclassified,2025-06-05 23:17:42,10,misclassified,15,0.1443,0.20522922636103152,7.3752007484436035,
stoch_bs10_misclassified,2025-06-05 23:18:08,10,misclassified,16,0.2176,0.21275071633237821,7.636822938919067,
stoch_bs10_misclassified,2025-06-05 23:18:38,10,misclassified,17,0.2387,0.19412607449856734,11.036348581314087,
stoch_bs10_misclassified,2025-06-05 23:19:00,10,misclassified,18,0.1975,0.1937679083094556,8.366626024246216,
stoch_bs10_misclassified,2025-06-05 23:19:21,10,misclassified,19,0.3242,0.21991404011461319,8.482609748840332,
stoch_bs10_misclassified,2025-06-05 23:19:50,10,misclassified,20,0.309,0.2252865329512894,9.257323026657104,
stoch_bs10_misclassified,2025-06-05 23:20:19,10,misclassified,21,0.2037,0.1930515759312321,12.586888313293457,
stoch_bs10_misclassified,2025-06-05 23:20:41,10,misclassified,22,0.2271,0.20057306590257878,8.467250347137451,
stoch_bs10_misclassified,2025-06-05 23:21:02,10,misclassified,23,0.2153,0.1876790830945559,7.649862051010132,
stoch_bs10_misclassified,2025-06-05 23:21:27,10,misclassified,24,0.2297,0.15365329512893983,7.938102722167969,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:22:07,10,class_homogeneous_correct,1,0.7208,0.804,9.163737773895264,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:22:26,10,class_homogeneous_correct,2,0.6658,0.893,8.548025131225586,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:22:45,10,class_homogeneous_correct,3,0.6567,0.904,8.24864649772644,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:23:11,10,class_homogeneous_correct,4,0.6371,0.911,8.821110963821411,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:23:36,10,class_homogeneous_correct,5,0.6371,0.911,11.961191177368164,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:23:55,10,class_homogeneous_correct,6,0.5539,0.957,8.313657760620117,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:24:15,10,class_homogeneous_correct,7,0.4139,0.987,8.495929479598999,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:24:33,10,class_homogeneous_correct,8,0.4109,0.987,8.770302772521973,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:25:07,10,class_homogeneous_correct,9,0.4109,0.987,13.531564235687256,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:25:25,10,class_homogeneous_correct,10,0.4108,0.987,8.282605409622192,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:25:44,10,class_homogeneous_correct,11,0.4108,0.987,8.331353664398193,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:26:04,10,class_homogeneous_correct,12,0.4108,0.987,8.779393196105957,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:26:23,10,class_homogeneous_correct,13,0.376,0.99,8.50286316871643,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:26:55,10,class_homogeneous_correct,14,0.3097,0.994,13.569266557693481,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:27:13,10,class_homogeneous_correct,15,0.2177,0.999,8.208954334259033,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:27:32,10,class_homogeneous_correct,16,0.2177,0.999,8.290544509887695,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:27:51,10,class_homogeneous_correct,17,0.2177,0.999,8.617340803146362,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:28:20,10,class_homogeneous_correct,18,0.2177,0.999,8.852815866470337,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:28:43,10,class_homogeneous_correct,19,0.2177,0.999,10.589905977249146,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:29:03,10,class_homogeneous_correct,20,0.1894,1.0,8.64658498764038,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:29:24,10,class_homogeneous_correct,21,0.1843,1.0,8.999515771865845,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:29:47,10,class_homogeneous_correct,22,0.1843,1.0,8.539003610610962,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:30:17,10,class_homogeneous_correct,23,0.1843,1.0,12.40374231338501,
stoch_bs10_class_homogeneous_correct_cls0,2025-06-05 23:30:36,10,class_homogeneous_correct,24,0.1843,1.0,8.069945335388184,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:31:08,10,class_homogeneous_correct,1,0.6895,0.909,7.157233238220215,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:31:29,10,class_homogeneous_correct,2,0.6895,0.909,8.465891361236572,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:32:01,10,class_homogeneous_correct,3,0.6362,0.94,14.654625415802002,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:32:19,10,class_homogeneous_correct,4,0.6362,0.94,8.073219299316406,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:32:39,10,class_homogeneous_correct,5,0.6362,0.94,8.945432901382446,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:32:59,10,class_homogeneous_correct,6,0.6362,0.94,8.350639581680298,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:33:27,10,class_homogeneous_correct,7,0.6362,0.94,8.167691230773926,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:33:48,10,class_homogeneous_correct,8,0.6013,0.958,11.379565000534058,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:34:07,10,class_homogeneous_correct,9,0.599,0.96,8.368078231811523,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:34:26,10,class_homogeneous_correct,10,0.599,0.96,8.751321077346802,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:34:49,10,class_homogeneous_correct,11,0.5902,0.961,8.580280065536499,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:35:17,10,class_homogeneous_correct,12,0.5308,0.982,12.345646858215332,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:35:34,10,class_homogeneous_correct,13,0.5308,0.982,7.9317262172698975,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:35:54,10,class_homogeneous_correct,14,0.4735,0.987,8.614722967147827,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:36:13,10,class_homogeneous_correct,15,0.4519,0.988,8.435297012329102,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:36:48,10,class_homogeneous_correct,16,0.4519,0.988,14.06760573387146,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:37:08,10,class_homogeneous_correct,17,0.4519,0.988,9.879499197006226,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:37:27,10,class_homogeneous_correct,18,0.3117,0.993,8.31130075454712,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:37:46,10,class_homogeneous_correct,19,0.2047,0.998,8.94181203842163,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:38:09,10,class_homogeneous_correct,20,0.2047,0.998,8.79413390159607,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:38:36,10,class_homogeneous_correct,21,0.2047,0.998,12.050652027130127,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:39:11,10,class_homogeneous_correct,22,0.2047,0.998,24.305086851119995,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:39:29,10,class_homogeneous_correct,23,0.2047,0.998,8.39277195930481,
stoch_bs10_class_homogeneous_correct_cls1,2025-06-05 23:40:00,10,class_homogeneous_correct,24,0.2047,0.998,9.136183500289917,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:40:33,10,class_homogeneous_correct,1,0.6814,0.751,7.915602207183838,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:40:52,10,class_homogeneous_correct,2,0.5171,0.931,8.703716516494751,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:41:11,10,class_homogeneous_correct,3,0.4956,0.939,8.67971420288086,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:41:43,10,class_homogeneous_correct,4,0.4919,0.942,12.28786849975586,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:42:02,10,class_homogeneous_correct,5,0.4443,0.939,8.776992559432983,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:42:21,10,class_homogeneous_correct,6,0.4444,0.939,9.454183340072632,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:42:40,10,class_homogeneous_correct,7,0.4444,0.939,8.81172800064087,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:43:05,10,class_homogeneous_correct,8,0.4363,0.941,8.49551010131836,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:43:30,10,class_homogeneous_correct,9,0.3936,0.991,11.798263549804688,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:43:49,10,class_homogeneous_correct,10,0.3936,0.991,8.413327932357788,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:44:07,10,class_homogeneous_correct,11,0.3656,0.992,8.844099760055542,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:44:26,10,class_homogeneous_correct,12,0.3638,0.992,8.77733063697815,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:44:55,10,class_homogeneous_correct,13,0.3444,0.996,8.740274906158447,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:45:16,10,class_homogeneous_correct,14,0.3329,0.998,10.320683240890503,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:45:35,10,class_homogeneous_correct,15,0.3329,0.998,8.473201990127563,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:45:54,10,class_homogeneous_correct,16,0.3329,0.998,8.672220706939697,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:46:13,10,class_homogeneous_correct,17,0.3329,0.998,8.554075956344604,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:46:45,10,class_homogeneous_correct,18,0.3329,0.998,14.685279369354248,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:47:04,10,class_homogeneous_correct,19,0.3329,0.998,8.309811115264893,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:47:23,10,class_homogeneous_correct,20,0.3329,0.998,8.444843292236328,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:47:43,10,class_homogeneous_correct,21,0.3329,0.998,10.301554918289185,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:48:10,10,class_homogeneous_correct,22,0.3329,0.998,8.91271686553955,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:48:32,10,class_homogeneous_correct,23,0.3329,0.998,12.200960159301758,
stoch_bs10_class_homogeneous_correct_cls2,2025-06-05 23:48:51,10,class_homogeneous_correct,24,0.3329,0.998,8.296745538711548,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:49:22,10,class_homogeneous_correct,1,0.7022,0.753,8.302040815353394,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:49:55,10,class_homogeneous_correct,2,0.6487,0.856,12.817007780075073,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:50:14,10,class_homogeneous_correct,3,0.6282,0.879,8.448591470718384,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:50:33,10,class_homogeneous_correct,4,0.5027,0.922,8.614716529846191,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:50:53,10,class_homogeneous_correct,5,0.4678,0.949,9.13887643814087,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:51:11,10,class_homogeneous_correct,6,0.4678,0.949,8.652596712112427,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:51:42,10,class_homogeneous_correct,7,0.4678,0.949,8.801023244857788,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:52:01,10,class_homogeneous_correct,8,0.3178,0.981,8.91550898551941,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:52:20,10,class_homogeneous_correct,9,0.3161,0.981,8.960514545440674,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:52:38,10,class_homogeneous_correct,10,0.2923,0.991,8.622281789779663,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:53:02,10,class_homogeneous_correct,11,0.2503,0.999,8.65467643737793,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:53:27,10,class_homogeneous_correct,12,0.2503,0.999,11.871484518051147,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:53:45,10,class_homogeneous_correct,13,0.2503,0.999,8.422628164291382,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:54:05,10,class_homogeneous_correct,14,0.2296,0.999,8.644382953643799,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:54:24,10,class_homogeneous_correct,15,0.2058,0.999,8.50494122505188,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:54:51,10,class_homogeneous_correct,16,0.2058,0.999,8.276406288146973,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:55:13,10,class_homogeneous_correct,17,0.2058,0.999,11.77967119216919,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:55:32,10,class_homogeneous_correct,18,0.2058,0.999,8.398423433303833,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:55:51,10,class_homogeneous_correct,19,0.2058,0.999,9.247009754180908,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:56:11,10,class_homogeneous_correct,20,0.2058,0.999,9.254587173461914,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:56:41,10,class_homogeneous_correct,21,0.2058,0.999,8.854381799697876,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:57:02,10,class_homogeneous_correct,22,0.1915,0.999,11.332937479019165,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:57:21,10,class_homogeneous_correct,23,0.1915,0.999,9.341957807540894,
stoch_bs10_class_homogeneous_correct_cls3,2025-06-05 23:57:40,10,class_homogeneous_correct,24,0.1915,0.999,8.600631713867188,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-05 23:58:13,10,class_homogeneous_correct,1,0.6759,0.868,7.191791772842407,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-05 23:58:39,10,class_homogeneous_correct,2,0.5786,0.953,11.95127248764038,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-05 23:58:57,10,class_homogeneous_correct,3,0.5404,0.965,8.284754753112793,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-05 23:59:16,10,class_homogeneous_correct,4,0.4847,0.985,9.08286166191101,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-05 23:59:36,10,class_homogeneous_correct,5,0.4516,0.989,8.496093511581421,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:00:04,10,class_homogeneous_correct,6,0.4516,0.989,9.101690769195557,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:00:26,10,class_homogeneous_correct,7,0.4067,0.991,11.697346448898315,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:00:46,10,class_homogeneous_correct,8,0.4067,0.991,8.097716093063354,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:01:06,10,class_homogeneous_correct,9,0.3955,0.991,9.039406776428223,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:01:27,10,class_homogeneous_correct,10,0.358,0.993,8.586364269256592,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:01:57,10,class_homogeneous_correct,11,0.358,0.993,10.865929126739502,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:02:16,10,class_homogeneous_correct,12,0.3562,0.993,8.737469673156738,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:02:36,10,class_homogeneous_correct,13,0.3371,0.993,8.408681631088257,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:02:56,10,class_homogeneous_correct,14,0.3371,0.993,8.598562479019165,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:03:16,10,class_homogeneous_correct,15,0.3371,0.993,8.755441665649414,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:03:46,10,class_homogeneous_correct,16,0.3243,0.995,13.848419666290283,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:04:05,10,class_homogeneous_correct,17,0.3243,0.995,8.177106142044067,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:04:26,10,class_homogeneous_correct,18,0.3243,0.995,8.495401859283447,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:04:46,10,class_homogeneous_correct,19,0.3243,0.995,8.678478240966797,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:05:13,10,class_homogeneous_correct,20,0.3243,0.995,8.904212474822998,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:05:36,10,class_homogeneous_correct,21,0.3243,0.995,11.588284015655518,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:05:56,10,class_homogeneous_correct,22,0.2875,0.996,8.523675680160522,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:06:17,10,class_homogeneous_correct,23,0.2875,0.996,8.843032598495483,
stoch_bs10_class_homogeneous_correct_cls4,2025-06-06 00:06:37,10,class_homogeneous_correct,24,0.2875,0.996,8.6498544216156,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:07:21,10,class_homogeneous_correct,1,0.6053,0.859,10.065946102142334,
